_id;consumer_id;local_unregistered_date;unregistered_date;unregistered
59c76a6b314017000bef1f54;59c76a6b314017000bef1f54;2020-03-26 00:16:08;2020-03-25 23:16:08;1
59baeb0fd9d62e000b2a37e0;59baeb0fd9d62e000b2a37e0;2020-03-26 00:16:07;2020-03-25 23:16:07;1
59fe10e796ae25000b1fcf9d;59fe10e796ae25000b1fcf9d;2020-03-26 00:16:13;2020-03-25 23:16:13;1
5b34826d8105c600075b75ef;5b34826d8105c600075b75ef;2020-03-26 00:16:37;2020-03-25 23:16:37;1
5b342ae18105c600075b752b;5b342ae18105c600075b752b;2020-03-26 00:16:36;2020-03-25 23:16:36;1
5b2c0ed2ba4080000708ee23;5b2c0ed2ba4080000708ee23;2020-03-26 00:16:37;2020-03-25 23:16:37;1
5b2a82c0ba4080000708dacf;5b2a82c0ba4080000708dacf;2020-03-26 00:16:37;2020-03-25 23:16:37;1
5b1aa34f065df100070e21bd;5b1aa34f065df100070e21bd;2020-03-26 00:16:35;2020-03-25 23:16:35;1
5b44db966cc7150007fae401;5b44db966cc7150007fae401;2020-03-26 00:16:38;2020-03-25 23:16:38;1
5b32608f8105c600075b5e9a;5b32608f8105c600075b5e9a;2020-03-26 00:16:38;2020-03-25 23:16:38;1
5c03bdbdcec6e40007224171;5c03bdbdcec6e40007224171;2020-03-26 00:16:50;2020-03-25 23:16:50;1
5b6aeb632f155200067ed58d;5b6aeb632f155200067ed58d;2020-03-26 00:16:39;2020-03-25 23:16:39;1
5b6abe902f155200067ed29d;5b6abe902f155200067ed29d;2020-03-26 00:16:39;2020-03-25 23:16:39;1
5b2bdd308105c600075b19ca;5b2bdd308105c600075b19ca;2020-03-26 00:16:36;2020-03-25 23:16:36;1
5b3605fbba408000070958f6;5b3605fbba408000070958f6;2020-03-26 00:16:38;2020-03-25 23:16:38;1
5b5472d6af902a000605f33e;5b5472d6af902a000605f33e;2020-03-26 00:16:41;2020-03-25 23:16:41;1
5b54f4911f3ff60007ec6bf5;5b54f4911f3ff60007ec6bf5;2020-03-26 00:16:40;2020-03-25 23:16:40;1
5b8d3de0d1c68b00075aad0a;5b8d3de0d1c68b00075aad0a;2020-03-26 00:16:43;2020-03-25 23:16:43;1
5b479e6c5cf1b90007168e50;5b479e6c5cf1b90007168e50;2020-03-26 00:16:38;2020-03-25 23:16:38;1
5b1ff5a22642a80007ce2c0c;5b1ff5a22642a80007ce2c0c;2020-03-26 00:16:35;2020-03-25 23:16:35;1
5b27d8428105c600075aea62;5b27d8428105c600075aea62;2020-03-26 00:16:37;2020-03-25 23:16:37;1
5bc23a3a4b3eb100070203cf;5bc23a3a4b3eb100070203cf;2020-03-26 00:16:46;2020-03-25 23:16:46;1
5be42a0b21cb9f000731e5a6;5be42a0b21cb9f000731e5a6;2020-03-26 00:16:47;2020-03-25 23:16:47;1
5b3dd801c7c4320007e2463e;5b3dd801c7c4320007e2463e;2020-03-26 00:16:37;2020-03-25 23:16:37;1
5be6dde99ec51e000723c740;5be6dde99ec51e000723c740;2020-03-26 00:16:48;2020-03-25 23:16:48;1
5b78068dd65c2b00079649c4;5b78068dd65c2b00079649c4;2020-03-26 00:16:42;2020-03-25 23:16:42;1
5b0fbaeaf0079500079962a6;5b0fbaeaf0079500079962a6;2020-03-26 00:16:34;2020-03-25 23:16:34;1
5b9570a92608a90007a5cd46;5b9570a92608a90007a5cd46;2020-03-26 00:16:44;2020-03-25 23:16:44;1
5b7beb85d65c2b0007966aa0;5b7beb85d65c2b0007966aa0;2020-03-26 00:16:43;2020-03-25 23:16:43;1
5be92fed9ec51e000733f276;5be92fed9ec51e000733f276;2020-03-26 00:16:48;2020-03-25 23:16:48;1
5b940f442608a90007a5bea2;5b940f442608a90007a5bea2;2020-03-26 00:16:44;2020-03-25 23:16:44;1
5c10058c72d4170007692915;5c10058c72d4170007692915;2020-03-26 00:16:51;2020-03-25 23:16:51;1
5bb7a877ce45320007f32543;5bb7a877ce45320007f32543;2020-03-26 00:16:45;2020-03-25 23:16:45;1
5b894fadd1c68b00068fda87;5b894fadd1c68b00068fda87;2020-03-26 00:16:42;2020-03-25 23:16:42;1
5b804e27d1c68b0007d43158;5b804e27d1c68b0007d43158;2020-03-26 00:16:42;2020-03-25 23:16:42;1
5c1bdfb6b16dd60009e1cfa6;5c1bdfb6b16dd60009e1cfa6;2020-03-26 00:16:52;2020-03-25 23:16:52;1
5b23676dcd9735000792a163;5b23676dcd9735000792a163;2020-03-26 00:16:38;2020-03-25 23:16:38;1
5bef2fd821cb9f00078a9690;5bef2fd821cb9f00078a9690;2020-03-26 00:16:48;2020-03-25 23:16:48;1
5b58ee181f3ff60007ec92e0;5b58ee181f3ff60007ec92e0;2020-03-26 00:16:39;2020-03-25 23:16:39;1
5c3aab1415779c0007a382fb;5c3aab1415779c0007a382fb;2020-03-26 00:16:51;2020-03-25 23:16:51;1
5b4348116cc7150007fad2c2;5b4348116cc7150007fad2c2;2020-03-26 00:16:38;2020-03-25 23:16:38;1
5bf1b3d99ec51e00070b4aea;5bf1b3d99ec51e00070b4aea;2020-03-26 00:16:48;2020-03-25 23:16:48;1
5c5ab5aca6afcc00070b02c6;5c5ab5aca6afcc00070b02c6;2020-03-26 00:16:53;2020-03-25 23:16:53;1
5b5751b71f3ff60007ec7f3c;5b5751b71f3ff60007ec7f3c;2020-03-26 00:16:40;2020-03-25 23:16:40;1
5b6483221f05f7000898fd20;5b6483221f05f7000898fd20;2020-03-26 00:16:39;2020-03-25 23:16:39;1
5b77dbdd0e0ea00007fe0236;5b77dbdd0e0ea00007fe0236;2020-03-26 00:16:43;2020-03-25 23:16:43;1
5b2a133dba4080000708d3c1;5b2a133dba4080000708d3c1;2020-03-26 00:16:37;2020-03-25 23:16:37;1
5bfb9e7344bdb10009de9f38;5bfb9e7344bdb10009de9f38;2020-03-26 00:16:49;2020-03-25 23:16:49;1
5b2df79d8105c600075b306c;5b2df79d8105c600075b306c;2020-03-26 00:16:38;2020-03-25 23:16:38;1
5c485cade912970007f92e79;5c485cade912970007f92e79;2020-03-26 00:16:49;2020-03-25 23:16:49;1
5b278a10ba4080000708b798;5b278a10ba4080000708b798;2020-03-26 00:16:36;2020-03-25 23:16:36;1
5c4b47eee912970007a5b00a;5c4b47eee912970007a5b00a;2020-03-26 00:16:52;2020-03-25 23:16:52;1
5c800bd3135ff10007da4f9e;5c800bd3135ff10007da4f9e;2020-03-26 00:16:56;2020-03-25 23:16:56;1
5c4994f6e912970007a58a80;5c4994f6e912970007a58a80;2020-03-26 00:16:52;2020-03-25 23:16:52;1
5b634d607deab70007916c1d;5b634d607deab70007916c1d;2020-03-26 00:16:39;2020-03-25 23:16:39;1
5bc0b7e24b3eb1000701f548;5bc0b7e24b3eb1000701f548;2020-03-26 00:16:46;2020-03-25 23:16:46;1
5bec438f21cb9f00078a73c4;5bec438f21cb9f00078a73c4;2020-03-26 00:16:46;2020-03-25 23:16:46;1
5c406be715779c0007a306d7;5c406be715779c0007a306d7;2020-03-26 00:16:51;2020-03-25 23:16:51;1
5badd3e71325f20007f90b6b;5badd3e71325f20007f90b6b;2020-03-26 00:16:44;2020-03-25 23:16:44;1
5bd9d8b38fe5720007a84edf;5bd9d8b38fe5720007a84edf;2020-03-26 00:16:47;2020-03-25 23:16:47;1
5bbc69294b3eb100073e098b;5bbc69294b3eb100073e098b;2020-03-26 00:16:46;2020-03-25 23:16:46;1
5c0faba5cad18d0007ac86e1;5c0faba5cad18d0007ac86e1;2020-03-26 00:16:50;2020-03-25 23:16:50;1
5c28a67fc6dc3600060d9c90;5c28a67fc6dc3600060d9c90;2020-03-26 00:16:49;2020-03-25 23:16:49;1
5c08fc00cec6e40007bbe0ce;5c08fc00cec6e40007bbe0ce;2020-03-26 00:16:49;2020-03-25 23:16:49;1
5b7e8cf1d1c68b000760dd5e;5b7e8cf1d1c68b000760dd5e;2020-03-26 00:16:43;2020-03-25 23:16:43;1
5c5c6fb1a6afcc000754d26a;5c5c6fb1a6afcc000754d26a;2020-03-26 00:16:53;2020-03-25 23:16:53;1
5bcdda00e49b8e00073fb189;5bcdda00e49b8e00073fb189;2020-03-26 00:16:48;2020-03-25 23:16:48;1
5c9b3b7c73006200078b22a4;5c9b3b7c73006200078b22a4;2020-03-26 00:17:00;2020-03-25 23:17:00;1
5c6292aea6afcc0007fa4f72;5c6292aea6afcc0007fa4f72;2020-03-26 00:16:55;2020-03-25 23:16:55;1
5c8907523dc8b300070a654d;5c8907523dc8b300070a654d;2020-03-26 00:16:57;2020-03-25 23:16:57;1
5bc0d0bcce45320007ee6ea9;5bc0d0bcce45320007ee6ea9;2020-03-26 00:16:47;2020-03-25 23:16:47;1
5baa9663b4ef2f0007392f22;5baa9663b4ef2f0007392f22;2020-03-26 00:16:45;2020-03-25 23:16:45;1
5c8bb18a070bee00074b6a65;5c8bb18a070bee00074b6a65;2020-03-26 00:16:57;2020-03-25 23:16:57;1
5bfc092bfd17490007a5037f;5bfc092bfd17490007a5037f;2020-03-26 00:16:49;2020-03-25 23:16:49;1
57bb25a0c0fd0f37a2a2256f;57bb25a0c0fd0f37a2a2256f;2020-03-26 00:14:37;2020-03-25 23:14:37;1
589f64bac80455234b824ca0;589f64bac80455234b824ca0;2020-03-26 00:15:23;2020-03-25 23:15:23;1
59787546fb0504000b8fa38d;59787546fb0504000b8fa38d;2020-03-26 00:16:02;2020-03-25 23:16:02;1
59ad1a5bdedba5000bb744e9;59ad1a5bdedba5000bb744e9;2020-03-26 00:16:05;2020-03-25 23:16:05;1
59fc5f4893a0ca0007009406;59fc5f4893a0ca0007009406;2020-03-26 00:16:12;2020-03-25 23:16:12;1
59dcc8e537032f000ac9ce0b;59dcc8e537032f000ac9ce0b;2020-03-26 00:16:09;2020-03-25 23:16:09;1
57e01bfac0fd0f0da1e4645c;57e01bfac0fd0f0da1e4645c;2020-03-26 00:14:41;2020-03-25 23:14:41;1
5870a079c80455637ec68c4d;5870a079c80455637ec68c4d;2020-03-26 00:15:12;2020-03-25 23:15:12;1
597075bdbe82f0000b5327e2;597075bdbe82f0000b5327e2;2020-03-26 00:16:00;2020-03-25 23:16:00;1
59f6fe9cd3a4370007698c2a;59f6fe9cd3a4370007698c2a;2020-03-26 00:16:12;2020-03-25 23:16:12;1
5b23cc2ccd9735000792a9bc;5b23cc2ccd9735000792a9bc;2020-03-26 00:16:37;2020-03-25 23:16:37;1
5999b52b08fcb4000b18fd95;5999b52b08fcb4000b18fd95;2020-03-26 00:16:04;2020-03-25 23:16:04;1
5a345f5a7525c10007bc8c48;5a345f5a7525c10007bc8c48;2020-03-26 00:16:17;2020-03-25 23:16:17;1
5a85c355a63bce000908a699;5a85c355a63bce000908a699;2020-03-26 00:16:24;2020-03-25 23:16:24;1
5a66d9e937f5b0000729faed;5a66d9e937f5b0000729faed;2020-03-26 00:16:22;2020-03-25 23:16:22;1
5a51ea527e326a000773a6ed;5a51ea527e326a000773a6ed;2020-03-26 00:16:19;2020-03-25 23:16:19;1
5aafea9010d4480007f45a13;5aafea9010d4480007f45a13;2020-03-26 00:16:29;2020-03-25 23:16:29;1
5b01924abef1880007e5cf3a;5b01924abef1880007e5cf3a;2020-03-26 00:16:32;2020-03-25 23:16:32;1
5aed864e9796210007facb24;5aed864e9796210007facb24;2020-03-26 00:16:32;2020-03-25 23:16:32;1
5af53d6bbef1880007e54428;5af53d6bbef1880007e54428;2020-03-26 00:16:31;2020-03-25 23:16:31;1
5b0d9763e8cae4000a104a29;5b0d9763e8cae4000a104a29;2020-03-26 00:16:34;2020-03-25 23:16:34;1
598851074b07e1000b592151;598851074b07e1000b592151;2020-03-26 00:16:03;2020-03-25 23:16:03;1
5967e30874d6b8000aaeab4c;5967e30874d6b8000aaeab4c;2020-03-26 00:16:00;2020-03-25 23:16:00;1
5960fff8d894a4000bfa329b;5960fff8d894a4000bfa329b;2020-03-26 00:16:00;2020-03-25 23:16:00;1
595c8d3cb2e111000b68e50f;595c8d3cb2e111000b68e50f;2020-03-26 00:16:01;2020-03-25 23:16:01;1
59ce7acf37032f000ac7ce0c;59ce7acf37032f000ac7ce0c;2020-03-26 00:16:09;2020-03-25 23:16:09;1
5a5be06fd7998e00077a4c31;5a5be06fd7998e00077a4c31;2020-03-26 00:16:19;2020-03-25 23:16:19;1
5a2c2661bf2b870007420e53;5a2c2661bf2b870007420e53;2020-03-26 00:16:16;2020-03-25 23:16:16;1
5a0d702b3d810000075f0f99;5a0d702b3d810000075f0f99;2020-03-26 00:16:12;2020-03-25 23:16:12;1
5a37affee5913e0007bb89d5;5a37affee5913e0007bb89d5;2020-03-26 00:16:18;2020-03-25 23:16:18;1
5a5b9b765b140d00078501c7;5a5b9b765b140d00078501c7;2020-03-26 00:16:19;2020-03-25 23:16:19;1
5a180ea83d81000007617356;5a180ea83d81000007617356;2020-03-26 00:16:15;2020-03-25 23:16:15;1
5a2022013d81000007631af4;5a2022013d81000007631af4;2020-03-26 00:16:13;2020-03-25 23:16:13;1
5ad603437f62190007415536;5ad603437f62190007415536;2020-03-26 00:16:29;2020-03-25 23:16:29;1
5a71805e9722230007350284;5a71805e9722230007350284;2020-03-26 00:16:23;2020-03-25 23:16:23;1
5aa011479bc577000827ea7e;5aa011479bc577000827ea7e;2020-03-26 00:16:25;2020-03-25 23:16:25;1
5a79f4da8091c80007a1717f;5a79f4da8091c80007a1717f;2020-03-26 00:16:24;2020-03-25 23:16:24;1
5a9917cc9bc577000826d4bf;5a9917cc9bc577000826d4bf;2020-03-26 00:16:27;2020-03-25 23:16:27;1
5a707aa837f5b000072b63a8;5a707aa837f5b000072b63a8;2020-03-26 00:16:23;2020-03-25 23:16:23;1
5ab2615d4dca5a00099b3941;5ab2615d4dca5a00099b3941;2020-03-26 00:16:28;2020-03-25 23:16:28;1
596b274274d6b8000aaf0684;596b274274d6b8000aaf0684;2020-03-26 00:16:00;2020-03-25 23:16:00;1
59aa8acd852012000a98ff85;59aa8acd852012000a98ff85;2020-03-26 00:16:06;2020-03-25 23:16:06;1
59fb2f1c96ae25000b1f5bc8;59fb2f1c96ae25000b1f5bc8;2020-03-26 00:16:11;2020-03-25 23:16:11;1
59f8a5f096ae25000b1f0e32;59f8a5f096ae25000b1f0e32;2020-03-26 00:16:11;2020-03-25 23:16:11;1
59b685011f0926000bc38e96;59b685011f0926000bc38e96;2020-03-26 00:16:06;2020-03-25 23:16:06;1
5a99a5839bc577000826ffc2;5a99a5839bc577000826ffc2;2020-03-26 00:16:26;2020-03-25 23:16:26;1
5aaa529010d4480007f37c56;5aaa529010d4480007f37c56;2020-03-26 00:16:26;2020-03-25 23:16:26;1
5abc90f2cb7f8a000726cc04;5abc90f2cb7f8a000726cc04;2020-03-26 00:16:27;2020-03-25 23:16:27;1
5a70c64d972223000734f687;5a70c64d972223000734f687;2020-03-26 00:16:23;2020-03-25 23:16:23;1
5a8db917bd87da000792e0cd;5a8db917bd87da000792e0cd;2020-03-26 00:16:25;2020-03-25 23:16:25;1
5a4b74e07e326a000772a424;5a4b74e07e326a000772a424;2020-03-26 00:16:18;2020-03-25 23:16:18;1
5a785c5aa63bce000906af9f;5a785c5aa63bce000906af9f;2020-03-26 00:16:24;2020-03-25 23:16:24;1
5aab90716372b90009785822;5aab90716372b90009785822;2020-03-26 00:16:26;2020-03-25 23:16:26;1
5ab5fa544dca5a00099bcc64;5ab5fa544dca5a00099bcc64;2020-03-26 00:16:28;2020-03-25 23:16:28;1
5a5941b35b140d000784a993;5a5941b35b140d000784a993;2020-03-26 00:16:19;2020-03-25 23:16:19;1
59bcc4fcd9d62e000b2a722b;59bcc4fcd9d62e000b2a722b;2020-03-26 00:16:07;2020-03-25 23:16:07;1
58addbd7c0fd0f1c73cb9650;58addbd7c0fd0f1c73cb9650;2020-03-26 00:15:27;2020-03-25 23:15:27;1
5a21adb53d8100000763812e;5a21adb53d8100000763812e;2020-03-26 00:16:15;2020-03-25 23:16:15;1
59ad6820dedba5000bb75566;59ad6820dedba5000bb75566;2020-03-26 00:16:07;2020-03-25 23:16:07;1
59e729fe95f5a3000b810723;59e729fe95f5a3000b810723;2020-03-26 00:16:09;2020-03-25 23:16:09;1
59f20aecb2d784000b6f8a70;59f20aecb2d784000b6f8a70;2020-03-26 00:16:12;2020-03-25 23:16:12;1
5a43a5b17e326a0007717e9f;5a43a5b17e326a0007717e9f;2020-03-26 00:16:17;2020-03-25 23:16:17;1
5a243960f171430009e8d9a3;5a243960f171430009e8d9a3;2020-03-26 00:16:14;2020-03-25 23:16:14;1
5a17d51424d8fa000764b936;5a17d51424d8fa000764b936;2020-03-26 00:16:13;2020-03-25 23:16:13;1
5a1fcdb03d8100000762f9c4;5a1fcdb03d8100000762f9c4;2020-03-26 00:16:15;2020-03-25 23:16:15;1
5a3bdcdbe5913e0007bc5fed;5a3bdcdbe5913e0007bc5fed;2020-03-26 00:16:16;2020-03-25 23:16:16;1
59ff3bf196ae25000b1fedd0;59ff3bf196ae25000b1fedd0;2020-03-26 00:16:13;2020-03-25 23:16:13;1
5a2cdf82f6149700074dc4f9;5a2cdf82f6149700074dc4f9;2020-03-26 00:16:17;2020-03-25 23:16:17;1
59ee238ab3bf80000a656cfb;59ee238ab3bf80000a656cfb;2020-03-26 00:16:11;2020-03-25 23:16:11;1
5a913ae6e8cae40007a84adf;5a913ae6e8cae40007a84adf;2020-03-26 00:16:27;2020-03-25 23:16:27;1
5a5bbcf15b140d0007850866;5a5bbcf15b140d0007850866;2020-03-26 00:16:20;2020-03-25 23:16:20;1
5aa27656d75f8f000d394063;5aa27656d75f8f000d394063;2020-03-26 00:16:27;2020-03-25 23:16:27;1
5a479efc78e1190007ace6dd;5a479efc78e1190007ace6dd;2020-03-26 00:16:17;2020-03-25 23:16:17;1
5a34d668e5913e0007bb04fc;5a34d668e5913e0007bb04fc;2020-03-26 00:16:18;2020-03-25 23:16:18;1
5aa97637af902a0007b95cb6;5aa97637af902a0007b95cb6;2020-03-26 00:16:26;2020-03-25 23:16:26;1
5aa28f690923990007a4701a;5aa28f690923990007a4701a;2020-03-26 00:16:25;2020-03-25 23:16:25;1
5a96cf8b9bc5770008267f79;5a96cf8b9bc5770008267f79;2020-03-26 00:16:26;2020-03-25 23:16:26;1
5aa2e8470923990007a4883f;5aa2e8470923990007a4883f;2020-03-26 00:16:25;2020-03-25 23:16:25;1
5a9470289bc57700082623b8;5a9470289bc57700082623b8;2020-03-26 00:16:26;2020-03-25 23:16:26;1
5a6ccd7937f5b000072af3d4;5a6ccd7937f5b000072af3d4;2020-03-26 00:16:24;2020-03-25 23:16:24;1
5ada2b7202dc9800072c6cff;5ada2b7202dc9800072c6cff;2020-03-26 00:16:30;2020-03-25 23:16:30;1
5a70988437f5b000072b6892;5a70988437f5b000072b6892;2020-03-26 00:16:23;2020-03-25 23:16:23;1
5a9cbda09bc577000827683f;5a9cbda09bc577000827683f;2020-03-26 00:16:25;2020-03-25 23:16:25;1
5ac3adb506d1ef0007d6fde1;5ac3adb506d1ef0007d6fde1;2020-03-26 00:16:31;2020-03-25 23:16:31;1
5a97ad4b254cf80007ca9ee9;5a97ad4b254cf80007ca9ee9;2020-03-26 00:16:26;2020-03-25 23:16:26;1
5b088abfe8cae4000a101283;5b088abfe8cae4000a101283;2020-03-26 00:16:33;2020-03-25 23:16:33;1
5b07b8e732d0aa0007995004;5b07b8e732d0aa0007995004;2020-03-26 00:16:33;2020-03-25 23:16:33;1
5b0f040af007950007995d15;5b0f040af007950007995d15;2020-03-26 00:16:34;2020-03-25 23:16:34;1
5b06b70f32d0aa0007993fd7;5b06b70f32d0aa0007993fd7;2020-03-26 00:16:32;2020-03-25 23:16:32;1
5b11cc908cabcc00091fc117;5b11cc908cabcc00091fc117;2020-03-26 00:16:34;2020-03-25 23:16:34;1
582ab970c804555256a7a175;582ab970c804555256a7a175;2020-03-26 00:14:56;2020-03-25 23:14:56;1
584aefa8a735fae3dc890338;584aefa8a735fae3dc890338;2020-03-26 00:15:05;2020-03-25 23:15:05;1
5845a39ec0fd0f49debbe8e3;5845a39ec0fd0f49debbe8e3;2020-03-26 00:15:05;2020-03-25 23:15:05;1
58ac7625a735fab595bc44e5;58ac7625a735fab595bc44e5;2020-03-26 00:15:27;2020-03-25 23:15:27;1
58e2948a39dce9000b208613;58e2948a39dce9000b208613;2020-03-26 00:15:38;2020-03-25 23:15:38;1
591c7252e06f67000bebeea0;591c7252e06f67000bebeea0;2020-03-26 00:15:49;2020-03-25 23:15:49;1
5967451e74d6b8000aae88cb;5967451e74d6b8000aae88cb;2020-03-26 00:15:59;2020-03-25 23:15:59;1
5953d4ffe186dd000b7a8703;5953d4ffe186dd000b7a8703;2020-03-26 00:15:58;2020-03-25 23:15:58;1
59a3fcb5fa811b000abe34fe;59a3fcb5fa811b000abe34fe;2020-03-26 00:16:05;2020-03-25 23:16:05;1
596784bfbc6b45000b5792ee;596784bfbc6b45000b5792ee;2020-03-26 00:16:00;2020-03-25 23:16:00;1
599322b8fa811b000abc3771;599322b8fa811b000abc3771;2020-03-26 00:16:04;2020-03-25 23:16:04;1
598da92c77c484000b09b85d;598da92c77c484000b09b85d;2020-03-26 00:16:02;2020-03-25 23:16:02;1
5951eb37a4713c000bf8e636;5951eb37a4713c000bf8e636;2020-03-26 00:15:57;2020-03-25 23:15:57;1
59acf57adedba5000bb73f1f;59acf57adedba5000bb73f1f;2020-03-26 00:16:06;2020-03-25 23:16:06;1
5980b52efb0504000b90b2d2;5980b52efb0504000b90b2d2;2020-03-26 00:16:05;2020-03-25 23:16:05;1
596f35a676ee63000ba8e1f1;596f35a676ee63000ba8e1f1;2020-03-26 00:16:01;2020-03-25 23:16:01;1
5981bc49b37077000b89be87;5981bc49b37077000b89be87;2020-03-26 00:16:03;2020-03-25 23:16:03;1
595bc5f78ff88c000a4c54f3;595bc5f78ff88c000a4c54f3;2020-03-26 00:15:59;2020-03-25 23:15:59;1
598461f6fb0504000b9130db;598461f6fb0504000b9130db;2020-03-26 00:16:04;2020-03-25 23:16:04;1
59f3461396ae25000b1e53b9;59f3461396ae25000b1e53b9;2020-03-26 00:16:11;2020-03-25 23:16:11;1
59f04b54b2d784000b6f33a8;59f04b54b2d784000b6f33a8;2020-03-26 00:16:12;2020-03-25 23:16:12;1
59de5c6b37032f000aca121d;59de5c6b37032f000aca121d;2020-03-26 00:16:10;2020-03-25 23:16:10;1
59fe1ca096ae25000b1fd10b;59fe1ca096ae25000b1fd10b;2020-03-26 00:16:13;2020-03-25 23:16:13;1
5a1b244924d8fa0007657c4d;5a1b244924d8fa0007657c4d;2020-03-26 00:16:15;2020-03-25 23:16:15;1
5a1436c724d8fa000763fffd;5a1436c724d8fa000763fffd;2020-03-26 00:16:14;2020-03-25 23:16:14;1
59d7790f5198cc000af586ec;59d7790f5198cc000af586ec;2020-03-26 00:16:09;2020-03-25 23:16:09;1
5a2f8dc2f6149700074e1f98;5a2f8dc2f6149700074e1f98;2020-03-26 00:16:18;2020-03-25 23:16:18;1
5a54acc17e326a000774077b;5a54acc17e326a000774077b;2020-03-26 00:16:19;2020-03-25 23:16:19;1
5a290401f171430009e9a737;5a290401f171430009e9a737;2020-03-26 00:16:16;2020-03-25 23:16:16;1
5a59255c5b140d000784a567;5a59255c5b140d000784a567;2020-03-26 00:16:20;2020-03-25 23:16:20;1
5a10099f24d8fa0007631c11;5a10099f24d8fa0007631c11;2020-03-26 00:16:14;2020-03-25 23:16:14;1
5ae0f2229796210007fa4252;5ae0f2229796210007fa4252;2020-03-26 00:16:29;2020-03-25 23:16:29;1
5abd212ccb7f8a000726f9fc;5abd212ccb7f8a000726f9fc;2020-03-26 00:16:27;2020-03-25 23:16:27;1
5a7ee9dfa63bce000907b5fe;5a7ee9dfa63bce000907b5fe;2020-03-26 00:16:24;2020-03-25 23:16:24;1
5ab612ee53d75c00089ec75d;5ab612ee53d75c00089ec75d;2020-03-26 00:16:27;2020-03-25 23:16:27;1
5a7b04738091c80007a196a8;5a7b04738091c80007a196a8;2020-03-26 00:16:24;2020-03-25 23:16:24;1
5a7ed4428091c80007a2363b;5a7ed4428091c80007a2363b;2020-03-26 00:16:24;2020-03-25 23:16:24;1
5a90ae35bd87da0007935e76;5a90ae35bd87da0007935e76;2020-03-26 00:16:27;2020-03-25 23:16:27;1
5af575d2bef1880007e5477f;5af575d2bef1880007e5477f;2020-03-26 00:16:31;2020-03-25 23:16:31;1
5ae4ce8b148fa000077d1bc4;5ae4ce8b148fa000077d1bc4;2020-03-26 00:16:32;2020-03-25 23:16:32;1
5ae73f80148fa000077d3207;5ae73f80148fa000077d3207;2020-03-26 00:16:32;2020-03-25 23:16:32;1
5af546e3bef1880007e544e0;5af546e3bef1880007e544e0;2020-03-26 00:16:32;2020-03-25 23:16:32;1
5afec83932d0aa000798e43f;5afec83932d0aa000798e43f;2020-03-26 00:16:32;2020-03-25 23:16:32;1
5b112288fa7dec0008f71f15;5b112288fa7dec0008f71f15;2020-03-26 00:16:34;2020-03-25 23:16:34;1
5804eb11c80455f5f60b05da;5804eb11c80455f5f60b05da;2020-03-26 00:14:47;2020-03-25 23:14:47;1
58232749c0fd0ff834683ca8;58232749c0fd0ff834683ca8;2020-03-26 00:14:58;2020-03-25 23:14:58;1
584156e4c80455130a368ba9;584156e4c80455130a368ba9;2020-03-26 00:15:02;2020-03-25 23:15:02;1
5839c1b6c0fd0fa7563aaa44;5839c1b6c0fd0fa7563aaa44;2020-03-26 00:15:00;2020-03-25 23:15:00;1
58f5d92993a3f9000afb766f;58f5d92993a3f9000afb766f;2020-03-26 00:15:41;2020-03-25 23:15:41;1
58cd0cf3464c54535ec9db6f;58cd0cf3464c54535ec9db6f;2020-03-26 00:15:36;2020-03-25 23:15:36;1
58d250810ada60021be28347;58d250810ada60021be28347;2020-03-26 00:15:35;2020-03-25 23:15:35;1
592ad0331a9fd1000c60fa36;592ad0331a9fd1000c60fa36;2020-03-26 00:15:50;2020-03-25 23:15:50;1
592472a1ad0e0e000b94e67a;592472a1ad0e0e000b94e67a;2020-03-26 00:15:50;2020-03-25 23:15:50;1
593052b22ede82000b5155f5;593052b22ede82000b5155f5;2020-03-26 00:15:51;2020-03-25 23:15:51;1
5982c5e0fb0504000b90ed7b;5982c5e0fb0504000b90ed7b;2020-03-26 00:16:04;2020-03-25 23:16:04;1
599ad384fa811b000abd0c46;599ad384fa811b000abd0c46;2020-03-26 00:16:03;2020-03-25 23:16:03;1
59ad542b852012000a99531a;59ad542b852012000a99531a;2020-03-26 00:16:06;2020-03-25 23:16:06;1
59d1171c5198cc000af49c10;59d1171c5198cc000af49c10;2020-03-26 00:16:10;2020-03-25 23:16:10;1
59b299231f0926000bc30974;59b299231f0926000bc30974;2020-03-26 00:16:06;2020-03-25 23:16:06;1
5996fe34fa811b000abcaaf3;5996fe34fa811b000abcaaf3;2020-03-26 00:16:05;2020-03-25 23:16:05;1
59cb6a2a5198cc000af3ba34;59cb6a2a5198cc000af3ba34;2020-03-26 00:16:08;2020-03-25 23:16:08;1
59feb98996ae25000b1fd8c7;59feb98996ae25000b1fd8c7;2020-03-26 00:16:12;2020-03-25 23:16:12;1
59c14de2314017000bee49ad;59c14de2314017000bee49ad;2020-03-26 00:16:07;2020-03-25 23:16:07;1
59c4244a314017000beeb377;59c4244a314017000beeb377;2020-03-26 00:16:07;2020-03-25 23:16:07;1
5a1bf59b3d8100000762328f;5a1bf59b3d8100000762328f;2020-03-26 00:16:14;2020-03-25 23:16:14;1
5a11ae023d810000076021eb;5a11ae023d810000076021eb;2020-03-26 00:16:15;2020-03-25 23:16:15;1
5a37ccc6e5913e0007bb9170;5a37ccc6e5913e0007bb9170;2020-03-26 00:16:17;2020-03-25 23:16:17;1
